"","Year","State","FedMW","StateMW","StateAbbr"
"1092",1988,"Guam",3.35,3.35,NA
"1093",1988,"Hawaii",3.35,3.85,"HI"
"1094",1988,"Idaho",3.35,3.35,"ID"
"1095",1988,"Illinois",3.35,3.35,"IL"
"1096",1988,"Indiana",3.35,3.35,"IN"
"1097",1988,"Iowa",3.35,3.35,"IA"
"1098",1988,"Kansas",3.35,3.35,"KS"
"1099",1988,"Kentucky",3.35,3.35,"KY"
"1100",1988,"Louisiana",3.35,3.35,"LA"
"1101",1988,"Maine",3.35,3.65,"ME"
"1102",1988,"Maryland",3.35,3.35,"MD"
"1103",1988,"Massachusetts",3.35,3.65,"MA"
"1104",1988,"Michigan",3.35,3.35,"MI"
"1105",1988,"Minnesota",3.35,3.55,"MN"
"1106",1988,"Mississippi",3.35,3.35,"MS"
"1107",1988,"Missouri",3.35,3.35,"MO"
"1108",1988,"Montana",3.35,3.35,"MT"
"1109",1988,"Nebraska",3.35,3.35,"NE"
"1110",1988,"Nevada",3.35,3.35,"NV"
"1111",1988,"New Hampshire",3.35,3.55,"NH"
"1112",1988,"New Jersey",3.35,3.35,"NJ"
"1113",1988,"New Mexico",3.35,3.35,"NM"
"1114",1988,"New York",3.35,3.35,"NY"
"1115",1988,"North Carolina",3.35,3.35,"NC"
"1116",1988,"North Dakota",3.35,3.35,"ND"
"1117",1988,"Ohio",3.35,3.35,"OH"
"1118",1988,"Oklahoma",3.35,3.35,"OK"
"1119",1988,"Oregon",3.35,3.35,"OR"
"1120",1988,"Pennsylvania",3.35,3.35,"PA"
"1121",1988,"Puerto Rico",3.35,3.35,NA
"1122",1988,"Rhode Island",3.35,3.65,"RI"
"1123",1988,"South Carolina",3.35,3.35,"SC"
"1124",1988,"South Dakota",3.35,3.35,"SD"
"1125",1988,"Tennessee",3.35,3.35,"TN"
"1126",1988,"Texas",3.35,3.35,"TX"
"1127",1988,"U.S. Virgin Islands",3.35,3.35,NA
"1128",1988,"Utah",3.35,3.35,"UT"
"1129",1988,"Vermont",3.35,3.55,"VT"
"1130",1988,"Virginia",3.35,3.35,"VA"
"1131",1988,"Washington",3.35,3.35,"WA"
"1132",1988,"West Virginia",3.35,3.35,"WV"
"1133",1988,"Wisconsin",3.35,3.35,"WI"
"1134",1988,"Wyoming",3.35,3.35,"WY"
"1135",1989,"Alabama",3.35,3.35,"AL"
"1136",1989,"Alaska",3.35,3.85,"AK"
"1137",1989,"Arizona",3.35,3.35,"AZ"
"1138",1989,"Arkansas",3.35,3.35,"AR"
"1139",1989,"California",3.35,3.35,"CA"
"1140",1989,"Colorado",3.35,3.35,"CO"
"1141",1989,"Connecticut",3.35,3.75,"CT"
"1142",1989,"Delaware",3.35,3.35,"DE"
"1143",1989,"District of Columbia",3.35,3.5,NA
"1144",1989,"Florida",3.35,3.35,"FL"
"1145",1989,"Georgia",3.35,3.35,"GA"
"1146",1989,"Guam",3.35,3.35,NA
"1147",1989,"Hawaii",3.35,3.85,"HI"
"1148",1989,"Idaho",3.35,3.35,"ID"
"1149",1989,"Illinois",3.35,3.35,"IL"
"1150",1989,"Indiana",3.35,3.35,"IN"
"1151",1989,"Iowa",3.35,3.35,"IA"
"1152",1989,"Kansas",3.35,3.35,"KS"
"1153",1989,"Kentucky",3.35,3.35,"KY"
"1154",1989,"Louisiana",3.35,3.35,"LA"
"1155",1989,"Maine",3.35,3.65,"ME"
"1156",1989,"Maryland",3.35,3.35,"MD"
"1157",1989,"Massachusetts",3.35,3.65,"MA"
"1158",1989,"Michigan",3.35,3.35,"MI"
"1159",1989,"Minnesota",3.35,3.55,"MN"
"1160",1989,"Mississippi",3.35,3.35,"MS"
"1161",1989,"Missouri",3.35,3.35,"MO"
"1162",1989,"Montana",3.35,3.35,"MT"
"1163",1989,"Nebraska",3.35,3.35,"NE"
"1164",1989,"Nevada",3.35,3.35,"NV"
"1165",1989,"New Hampshire",3.35,3.55,"NH"
"1166",1989,"New Jersey",3.35,3.35,"NJ"
"1167",1989,"New Mexico",3.35,3.35,"NM"
"1168",1989,"New York",3.35,3.35,"NY"
"1169",1989,"North Carolina",3.35,3.35,"NC"
"1170",1989,"North Dakota",3.35,3.35,"ND"
"1171",1989,"Ohio",3.35,3.35,"OH"
"1172",1989,"Oklahoma",3.35,3.35,"OK"
"1173",1989,"Oregon",3.35,3.35,"OR"
"1174",1989,"Pennsylvania",3.35,3.35,"PA"
"1175",1989,"Puerto Rico",3.35,3.35,NA
"1176",1989,"Rhode Island",3.35,3.65,"RI"
"1177",1989,"South Carolina",3.35,3.35,"SC"
"1178",1989,"South Dakota",3.35,3.35,"SD"
"1179",1989,"Tennessee",3.35,3.35,"TN"
"1180",1989,"Texas",3.35,3.35,"TX"
"1181",1989,"U.S. Virgin Islands",3.35,3.35,NA
"1182",1989,"Utah",3.35,3.35,"UT"
"1183",1989,"Vermont",3.35,3.55,"VT"
"1184",1989,"Virginia",3.35,3.35,"VA"
"1185",1989,"Washington",3.35,3.35,"WA"
"1186",1989,"West Virginia",3.35,3.35,"WV"
"1187",1989,"Wisconsin",3.35,3.35,"WI"
"1188",1989,"Wyoming",3.35,3.35,"WY"
"1189",1990,"Alabama",3.35,3.35,"AL"
"1190",1990,"Alaska",3.35,3.85,"AK"
"1191",1990,"Arizona",3.35,3.35,"AZ"
"1192",1990,"Arkansas",3.35,3.35,"AR"
"1193",1990,"California",3.35,3.35,"CA"
"1194",1990,"Colorado",3.35,3.35,"CO"
"1195",1990,"Connecticut",3.35,3.75,"CT"
"1196",1990,"Delaware",3.35,3.35,"DE"
"1197",1990,"District of Columbia",3.35,3.5,NA
"1198",1990,"Florida",3.35,3.35,"FL"
"1199",1990,"Georgia",3.35,3.35,"GA"
"1200",1990,"Guam",3.35,3.35,NA
"1201",1990,"Hawaii",3.35,3.85,"HI"
"1202",1990,"Idaho",3.35,3.35,"ID"
"1203",1990,"Illinois",3.35,3.35,"IL"
"1204",1990,"Indiana",3.35,3.35,"IN"
"1205",1990,"Iowa",3.35,3.35,"IA"
"1206",1990,"Kansas",3.35,3.35,"KS"
"1207",1990,"Kentucky",3.35,3.35,"KY"
"1208",1990,"Louisiana",3.35,3.35,"LA"
"1209",1990,"Maine",3.35,3.65,"ME"
"1210",1990,"Maryland",3.35,3.35,"MD"
"1211",1990,"Massachusetts",3.35,3.65,"MA"
"1212",1990,"Michigan",3.35,3.35,"MI"
"1213",1990,"Minnesota",3.35,3.55,"MN"
"1214",1990,"Mississippi",3.35,3.35,"MS"
"1215",1990,"Missouri",3.35,3.35,"MO"
"1216",1990,"Montana",3.35,3.35,"MT"
"1217",1990,"Nebraska",3.35,3.35,"NE"
"1218",1990,"Nevada",3.35,3.35,"NV"
"1219",1990,"New Hampshire",3.35,3.55,"NH"
"1220",1990,"New Jersey",3.35,3.35,"NJ"
"1221",1990,"New Mexico",3.35,3.35,"NM"
"1222",1990,"New York",3.35,3.35,"NY"
"1223",1990,"North Carolina",3.35,3.35,"NC"
"1224",1990,"North Dakota",3.35,3.35,"ND"
"1225",1990,"Ohio",3.35,3.35,"OH"
"1226",1990,"Oklahoma",3.35,3.35,"OK"
"1227",1990,"Oregon",3.35,3.35,"OR"
"1228",1990,"Pennsylvania",3.35,3.35,"PA"
"1229",1990,"Puerto Rico",3.35,3.35,NA
"1230",1990,"Rhode Island",3.35,3.65,"RI"
"1231",1990,"South Carolina",3.35,3.35,"SC"
"1232",1990,"South Dakota",3.35,3.35,"SD"
"1233",1990,"Tennessee",3.35,3.35,"TN"
"1234",1990,"Texas",3.35,3.35,"TX"
"1235",1990,"U.S. Virgin Islands",3.35,3.35,NA
"1236",1990,"Utah",3.35,3.35,"UT"
"1237",1990,"Vermont",3.35,3.55,"VT"
"1238",1990,"Virginia",3.35,3.35,"VA"
"1239",1990,"Washington",3.35,3.35,"WA"
"1240",1990,"West Virginia",3.35,3.35,"WV"
"1241",1990,"Wisconsin",3.35,3.35,"WI"
"1242",1990,"Wyoming",3.35,3.35,"WY"
"1243",1991,"Alabama",3.8,3.8,"AL"
"1244",1991,"Alaska",3.8,4.3,"AK"
"1245",1991,"Arizona",3.8,3.8,"AZ"
"1246",1991,"Arkansas",3.8,3.8,"AR"
"1247",1991,"California",3.8,4.25,"CA"
"1248",1991,"Colorado",3.8,3.8,"CO"
"1249",1991,"Connecticut",3.8,4.25,"CT"
"1250",1991,"Delaware",3.8,3.8,"DE"
"1251",1991,"District of Columbia",3.8,3.8,NA
"1252",1991,"Florida",3.8,3.8,"FL"
"1253",1991,"Georgia",3.8,3.8,"GA"
"1254",1991,"Guam",3.8,3.8,NA
"1255",1991,"Hawaii",3.8,3.85,"HI"
"1256",1991,"Idaho",3.8,3.8,"ID"
"1257",1991,"Illinois",3.8,3.8,"IL"
"1258",1991,"Indiana",3.8,3.8,"IN"
"1259",1991,"Iowa",3.8,4.25,"IA"
"1260",1991,"Kansas",3.8,3.8,"KS"
"1261",1991,"Kentucky",3.8,3.8,"KY"
"1262",1991,"Louisiana",3.8,3.8,"LA"
"1263",1991,"Maine",3.8,3.85,"ME"
"1264",1991,"Maryland",3.8,3.8,"MD"
"1265",1991,"Massachusetts",3.8,3.8,"MA"
"1266",1991,"Michigan",3.8,3.8,"MI"
"1267",1991,"Minnesota",3.8,4.25,"MN"
"1268",1991,"Mississippi",3.8,3.8,"MS"
"1269",1991,"Missouri",3.8,3.8,"MO"
"1270",1991,"Montana",3.8,3.8,"MT"
"1271",1991,"Nebraska",3.8,3.8,"NE"
"1272",1991,"Nevada",3.8,3.8,"NV"
"1273",1991,"New Hampshire",3.8,3.85,"NH"
"1274",1991,"New Jersey",3.8,3.8,"NJ"
"1275",1991,"New Mexico",3.8,3.8,"NM"
"1276",1991,"New York",3.8,3.8,"NY"
"1277",1991,"North Carolina",3.8,3.8,"NC"
"1278",1991,"North Dakota",3.8,3.8,"ND"
"1279",1991,"Ohio",3.8,3.8,"OH"
"1280",1991,"Oklahoma",3.8,3.8,"OK"
"1281",1991,"Oregon",3.8,4.75,"OR"
"1282",1991,"Pennsylvania",3.8,3.8,"PA"
"1283",1991,"Puerto Rico",3.8,3.8,NA
"1284",1991,"Rhode Island",3.8,4.25,"RI"
"1285",1991,"South Carolina",3.8,3.8,"SC"
"1286",1991,"South Dakota",3.8,3.8,"SD"
"1287",1991,"Tennessee",3.8,3.8,"TN"
"1288",1991,"Texas",3.8,3.8,"TX"
"1289",1991,"U.S. Virgin Islands",3.8,4.65,NA
"1290",1991,"Utah",3.8,3.8,"UT"
"1291",1991,"Vermont",3.8,3.85,"VT"
"1292",1991,"Virginia",3.8,3.8,"VA"
"1293",1991,"Washington",3.8,4.25,"WA"
"1294",1991,"West Virginia",3.8,3.8,"WV"
"1295",1991,"Wisconsin",3.8,3.8,"WI"
"1296",1991,"Wyoming",3.8,3.8,"WY"
"1297",1992,"Alabama",4.25,4.25,"AL"
"1298",1992,"Alaska",4.25,4.75,"AK"
"1299",1992,"Arizona",4.25,4.25,"AZ"
"1300",1992,"Arkansas",4.25,4.25,"AR"
"1301",1992,"California",4.25,4.25,"CA"
"1302",1992,"Colorado",4.25,4.25,"CO"
"1303",1992,"Connecticut",4.25,4.27,"CT"
"1304",1992,"Delaware",4.25,4.25,"DE"
"1305",1992,"District of Columbia",4.25,4.25,NA
"1306",1992,"Florida",4.25,4.25,"FL"
"1307",1992,"Georgia",4.25,4.25,"GA"
"1308",1992,"Guam",4.25,4.25,NA
"1309",1992,"Hawaii",4.25,4.25,"HI"
"1310",1992,"Idaho",4.25,4.25,"ID"
"1311",1992,"Illinois",4.25,4.25,"IL"
"1312",1992,"Indiana",4.25,4.25,"IN"
"1313",1992,"Iowa",4.25,4.65,"IA"
"1314",1992,"Kansas",4.25,4.25,"KS"
"1315",1992,"Kentucky",4.25,4.25,"KY"
"1316",1992,"Louisiana",4.25,4.25,"LA"
"1317",1992,"Maine",4.25,4.25,"ME"
"1318",1992,"Maryland",4.25,4.25,"MD"
"1319",1992,"Massachusetts",4.25,4.25,"MA"
"1320",1992,"Michigan",4.25,4.25,"MI"
"1321",1992,"Minnesota",4.25,4.25,"MN"
"1322",1992,"Mississippi",4.25,4.25,"MS"
"1323",1992,"Missouri",4.25,4.25,"MO"
"1324",1992,"Montana",4.25,4.25,"MT"
"1325",1992,"Nebraska",4.25,4.25,"NE"
"1326",1992,"Nevada",4.25,4.25,"NV"
"1327",1992,"New Hampshire",4.25,4.25,"NH"
"1328",1992,"New Jersey",4.25,4.25,"NJ"
"1329",1992,"New Mexico",4.25,4.25,"NM"
"1330",1992,"New York",4.25,4.25,"NY"
"1331",1992,"North Carolina",4.25,4.25,"NC"
"1332",1992,"North Dakota",4.25,4.25,"ND"
"1333",1992,"Ohio",4.25,4.25,"OH"
"1334",1992,"Oklahoma",4.25,4.25,"OK"
"1335",1992,"Oregon",4.25,4.75,"OR"
"1336",1992,"Pennsylvania",4.25,4.25,"PA"
"1337",1992,"Puerto Rico",4.25,4.25,NA
"1338",1992,"Rhode Island",4.25,4.45,"RI"
"1339",1992,"South Carolina",4.25,4.25,"SC"
"1340",1992,"South Dakota",4.25,4.25,"SD"
"1341",1992,"Tennessee",4.25,4.25,"TN"
"1342",1992,"Texas",4.25,4.25,"TX"
"1343",1992,"U.S. Virgin Islands",4.25,4.65,NA
"1344",1992,"Utah",4.25,4.25,"UT"
"1345",1992,"Vermont",4.25,4.25,"VT"
"1346",1992,"Virginia",4.25,4.25,"VA"
"1347",1992,"Washington",4.25,4.25,"WA"
"1348",1992,"West Virginia",4.25,4.25,"WV"
"1349",1992,"Wisconsin",4.25,4.25,"WI"
"1350",1992,"Wyoming",4.25,4.25,"WY"
"1351",1993,"Alabama",4.25,4.25,"AL"
"1352",1993,"Alaska",4.25,4.75,"AK"
"1353",1993,"Arizona",4.25,4.25,"AZ"
"1354",1993,"Arkansas",4.25,4.25,"AR"
"1355",1993,"California",4.25,4.25,"CA"
"1356",1993,"Colorado",4.25,4.25,"CO"
"1357",1993,"Connecticut",4.25,4.27,"CT"
"1358",1993,"Delaware",4.25,4.25,"DE"
"1359",1993,"District of Columbia",4.25,4.25,NA
"1360",1993,"Florida",4.25,4.25,"FL"
"1361",1993,"Georgia",4.25,4.25,"GA"
"1362",1993,"Guam",4.25,4.25,NA
"1363",1993,"Hawaii",4.25,4.25,"HI"
"1364",1993,"Idaho",4.25,4.25,"ID"
"1365",1993,"Illinois",4.25,4.25,"IL"
"1366",1993,"Indiana",4.25,4.25,"IN"
"1367",1993,"Iowa",4.25,4.65,"IA"
"1368",1993,"Kansas",4.25,4.25,"KS"
"1369",1993,"Kentucky",4.25,4.25,"KY"
"1370",1993,"Louisiana",4.25,4.25,"LA"
"1371",1993,"Maine",4.25,4.25,"ME"
"1372",1993,"Maryland",4.25,4.25,"MD"
"1373",1993,"Massachusetts",4.25,4.25,"MA"
"1374",1993,"Michigan",4.25,4.25,"MI"
"1375",1993,"Minnesota",4.25,4.25,"MN"
"1376",1993,"Mississippi",4.25,4.25,"MS"
"1377",1993,"Missouri",4.25,4.25,"MO"
"1378",1993,"Montana",4.25,4.25,"MT"
"1379",1993,"Nebraska",4.25,4.25,"NE"
"1380",1993,"Nevada",4.25,4.25,"NV"
"1381",1993,"New Hampshire",4.25,4.25,"NH"
"1382",1993,"New Jersey",4.25,4.25,"NJ"
"1383",1993,"New Mexico",4.25,4.25,"NM"
"1384",1993,"New York",4.25,4.25,"NY"
"1385",1993,"North Carolina",4.25,4.25,"NC"
"1386",1993,"North Dakota",4.25,4.25,"ND"
"1387",1993,"Ohio",4.25,4.25,"OH"
"1388",1993,"Oklahoma",4.25,4.25,"OK"
"1389",1993,"Oregon",4.25,4.75,"OR"
"1390",1993,"Pennsylvania",4.25,4.25,"PA"
"1391",1993,"Puerto Rico",4.25,4.25,NA
"1392",1993,"Rhode Island",4.25,4.45,"RI"
"1393",1993,"South Carolina",4.25,4.25,"SC"
"1394",1993,"South Dakota",4.25,4.25,"SD"
"1395",1993,"Tennessee",4.25,4.25,"TN"
"1396",1993,"Texas",4.25,4.25,"TX"
"1397",1993,"U.S. Virgin Islands",4.25,4.65,NA
"1398",1993,"Utah",4.25,4.25,"UT"
"1399",1993,"Vermont",4.25,4.25,"VT"
"1400",1993,"Virginia",4.25,4.25,"VA"
"1401",1993,"Washington",4.25,4.25,"WA"
"1402",1993,"West Virginia",4.25,4.25,"WV"
"1403",1993,"Wisconsin",4.25,4.25,"WI"
"1404",1993,"Wyoming",4.25,4.25,"WY"
"1405",1994,"Alabama",4.25,4.25,"AL"
"1406",1994,"Alaska",4.25,4.75,"AK"
"1407",1994,"Arizona",4.25,4.25,"AZ"
"1408",1994,"Arkansas",4.25,4.25,"AR"
"1409",1994,"California",4.25,4.25,"CA"
"1410",1994,"Colorado",4.25,4.25,"CO"
"1411",1994,"Connecticut",4.25,4.27,"CT"
"1412",1994,"Delaware",4.25,4.25,"DE"
"1413",1994,"District of Columbia",4.25,4.25,NA
"1414",1994,"Florida",4.25,4.25,"FL"
"1415",1994,"Georgia",4.25,4.25,"GA"
"1416",1994,"Guam",4.25,4.25,NA
"1417",1994,"Hawaii",4.25,5.25,"HI"
"1418",1994,"Idaho",4.25,4.25,"ID"
"1419",1994,"Illinois",4.25,4.25,"IL"
"1420",1994,"Indiana",4.25,4.25,"IN"
"1421",1994,"Iowa",4.25,4.65,"IA"
"1422",1994,"Kansas",4.25,4.25,"KS"
"1423",1994,"Kentucky",4.25,4.25,"KY"
"1424",1994,"Louisiana",4.25,4.25,"LA"
"1425",1994,"Maine",4.25,4.25,"ME"
"1426",1994,"Maryland",4.25,4.25,"MD"
"1427",1994,"Massachusetts",4.25,4.25,"MA"
"1428",1994,"Michigan",4.25,4.25,"MI"
"1429",1994,"Minnesota",4.25,4.25,"MN"
"1430",1994,"Mississippi",4.25,4.25,"MS"
"1431",1994,"Missouri",4.25,4.25,"MO"
"1432",1994,"Montana",4.25,4.25,"MT"
"1433",1994,"Nebraska",4.25,4.25,"NE"
"1434",1994,"Nevada",4.25,4.25,"NV"
"1435",1994,"New Hampshire",4.25,4.25,"NH"
"1436",1994,"New Jersey",4.25,5.05,"NJ"
"1437",1994,"New Mexico",4.25,4.25,"NM"
"1438",1994,"New York",4.25,4.25,"NY"
"1439",1994,"North Carolina",4.25,4.25,"NC"
"1440",1994,"North Dakota",4.25,4.25,"ND"
"1441",1994,"Ohio",4.25,4.25,"OH"
"1442",1994,"Oklahoma",4.25,4.25,"OK"
"1443",1994,"Oregon",4.25,4.75,"OR"
"1444",1994,"Pennsylvania",4.25,4.25,"PA"
"1445",1994,"Puerto Rico",4.25,4.25,NA
"1446",1994,"Rhode Island",4.25,4.45,"RI"
"1447",1994,"South Carolina",4.25,4.25,"SC"
"1448",1994,"South Dakota",4.25,4.25,"SD"
"1449",1994,"Tennessee",4.25,4.25,"TN"
"1450",1994,"Texas",4.25,4.25,"TX"
"1451",1994,"U.S. Virgin Islands",4.25,4.65,NA
"1452",1994,"Utah",4.25,4.25,"UT"
"1453",1994,"Vermont",4.25,4.25,"VT"
"1454",1994,"Virginia",4.25,4.25,"VA"
"1455",1994,"Washington",4.25,4.25,"WA"
"1456",1994,"West Virginia",4.25,4.25,"WV"
"1457",1994,"Wisconsin",4.25,4.25,"WI"
"1458",1994,"Wyoming",4.25,4.25,"WY"
"1459",1995,"Alabama",4.25,4.25,"AL"
"1460",1995,"Alaska",4.25,4.75,"AK"
"1461",1995,"Arizona",4.25,4.25,"AZ"
"1462",1995,"Arkansas",4.25,4.25,"AR"
"1463",1995,"California",4.25,4.25,"CA"
"1464",1995,"Colorado",4.25,4.25,"CO"
"1465",1995,"Connecticut",4.25,4.27,"CT"
"1466",1995,"Delaware",4.25,4.25,"DE"
"1467",1995,"District of Columbia",4.25,4.25,NA
"1468",1995,"Florida",4.25,4.25,"FL"
"1469",1995,"Georgia",4.25,4.25,"GA"
"1470",1995,"Guam",4.25,4.25,NA
"1471",1995,"Hawaii",4.25,5.25,"HI"
"1472",1995,"Idaho",4.25,4.25,"ID"
"1473",1995,"Illinois",4.25,4.25,"IL"
"1474",1995,"Indiana",4.25,4.25,"IN"
"1475",1995,"Iowa",4.25,4.65,"IA"
"1476",1995,"Kansas",4.25,4.25,"KS"
"1477",1995,"Kentucky",4.25,4.25,"KY"
"1478",1995,"Louisiana",4.25,4.25,"LA"
"1479",1995,"Maine",4.25,4.25,"ME"
"1480",1995,"Maryland",4.25,4.25,"MD"
"1481",1995,"Massachusetts",4.25,4.25,"MA"
"1482",1995,"Michigan",4.25,4.25,"MI"
"1483",1995,"Minnesota",4.25,4.25,"MN"
"1484",1995,"Mississippi",4.25,4.25,"MS"
"1485",1995,"Missouri",4.25,4.25,"MO"
"1486",1995,"Montana",4.25,4.25,"MT"
"1487",1995,"Nebraska",4.25,4.25,"NE"
"1488",1995,"Nevada",4.25,4.25,"NV"
"1489",1995,"New Hampshire",4.25,4.25,"NH"
"1490",1995,"New Jersey",4.25,5.05,"NJ"
"1491",1995,"New Mexico",4.25,4.25,"NM"
"1492",1995,"New York",4.25,4.25,"NY"
"1493",1995,"North Carolina",4.25,4.25,"NC"
"1494",1995,"North Dakota",4.25,4.25,"ND"
"1495",1995,"Ohio",4.25,4.25,"OH"
"1496",1995,"Oklahoma",4.25,4.25,"OK"
"1497",1995,"Oregon",4.25,4.75,"OR"
"1498",1995,"Pennsylvania",4.25,4.25,"PA"
"1499",1995,"Puerto Rico",4.25,4.25,NA
"1500",1995,"Rhode Island",4.25,4.45,"RI"
"1501",1995,"South Carolina",4.25,4.25,"SC"
"1502",1995,"South Dakota",4.25,4.25,"SD"
"1503",1995,"Tennessee",4.25,4.25,"TN"
"1504",1995,"Texas",4.25,4.25,"TX"
"1505",1995,"U.S. Virgin Islands",4.25,4.65,NA
"1506",1995,"Utah",4.25,4.25,"UT"
"1507",1995,"Vermont",4.25,4.25,"VT"
"1508",1995,"Virginia",4.25,4.25,"VA"
"1509",1995,"Washington",4.25,4.25,"WA"
"1510",1995,"West Virginia",4.25,4.25,"WV"
"1511",1995,"Wisconsin",4.25,4.25,"WI"
"1512",1995,"Wyoming",4.25,4.25,"WY"
"1513",1996,"Alabama",4.25,4.25,"AL"
"1514",1996,"Alaska",4.25,4.75,"AK"
"1515",1996,"Arizona",4.25,4.25,"AZ"
"1516",1996,"Arkansas",4.25,4.25,"AR"
"1517",1996,"California",4.25,4.25,"CA"
"1518",1996,"Colorado",4.25,4.25,"CO"
"1519",1996,"Connecticut",4.25,4.27,"CT"
"1520",1996,"Delaware",4.25,4.65,"DE"
"1521",1996,"District of Columbia",4.25,5.25,NA
"1522",1996,"Florida",4.25,4.25,"FL"
"1523",1996,"Georgia",4.25,4.25,"GA"
"1524",1996,"Guam",4.25,4.25,NA
"1525",1996,"Hawaii",4.25,5.25,"HI"
"1526",1996,"Idaho",4.25,4.25,"ID"
"1527",1996,"Illinois",4.25,4.25,"IL"
"1528",1996,"Indiana",4.25,4.25,"IN"
"1529",1996,"Iowa",4.25,4.65,"IA"
"1530",1996,"Kansas",4.25,4.25,"KS"
"1531",1996,"Kentucky",4.25,4.25,"KY"
"1532",1996,"Louisiana",4.25,4.25,"LA"
"1533",1996,"Maine",4.25,4.25,"ME"
"1534",1996,"Maryland",4.25,4.25,"MD"
"1535",1996,"Massachusetts",4.25,4.75,"MA"
"1536",1996,"Michigan",4.25,4.25,"MI"
"1537",1996,"Minnesota",4.25,4.25,"MN"
"1538",1996,"Mississippi",4.25,4.25,"MS"
"1539",1996,"Missouri",4.25,4.25,"MO"
"1540",1996,"Montana",4.25,4.25,"MT"
"1541",1996,"Nebraska",4.25,4.25,"NE"
"1542",1996,"Nevada",4.25,4.25,"NV"
"1543",1996,"New Hampshire",4.25,4.25,"NH"
"1544",1996,"New Jersey",4.25,5.05,"NJ"
"1545",1996,"New Mexico",4.25,4.25,"NM"
"1546",1996,"New York",4.25,4.25,"NY"
"1547",1996,"North Carolina",4.25,4.25,"NC"
"1548",1996,"North Dakota",4.25,4.25,"ND"
"1549",1996,"Ohio",4.25,4.25,"OH"
"1550",1996,"Oklahoma",4.25,4.25,"OK"
"1551",1996,"Oregon",4.25,4.75,"OR"
"1552",1996,"Pennsylvania",4.25,4.25,"PA"
"1553",1996,"Puerto Rico",4.25,4.25,NA
"1554",1996,"Rhode Island",4.25,4.45,"RI"
"1555",1996,"South Carolina",4.25,4.25,"SC"
"1556",1996,"South Dakota",4.25,4.25,"SD"
"1557",1996,"Tennessee",4.25,4.25,"TN"
"1558",1996,"Texas",4.25,4.25,"TX"
"1559",1996,"U.S. Virgin Islands",4.25,4.65,NA
"1560",1996,"Utah",4.25,4.25,"UT"
"1561",1996,"Vermont",4.25,4.75,"VT"
"1562",1996,"Virginia",4.25,4.25,"VA"
"1563",1996,"Washington",4.25,4.9,"WA"
"1564",1996,"West Virginia",4.25,4.25,"WV"
"1565",1996,"Wisconsin",4.25,4.25,"WI"
"1566",1996,"Wyoming",4.25,4.25,"WY"
"1567",1997,"Alabama",4.75,4.75,"AL"
"1568",1997,"Alaska",4.75,5.25,"AK"
"1569",1997,"Arizona",4.75,4.75,"AZ"
"1570",1997,"Arkansas",4.75,4.75,"AR"
"1571",1997,"California",4.75,4.75,"CA"
"1572",1997,"Colorado",4.75,4.75,"CO"
"1573",1997,"Connecticut",4.75,4.77,"CT"
"1574",1997,"Delaware",4.75,5,"DE"
"1575",1997,"District of Columbia",4.75,5.75,NA
"1576",1997,"Florida",4.75,4.75,"FL"
"1577",1997,"Georgia",4.75,4.75,"GA"
"1578",1997,"Guam",4.75,4.75,NA
"1579",1997,"Hawaii",4.75,5.25,"HI"
"1580",1997,"Idaho",4.75,4.75,"ID"
"1581",1997,"Illinois",4.75,4.75,"IL"
"1582",1997,"Indiana",4.75,4.75,"IN"
"1583",1997,"Iowa",4.75,4.75,"IA"
"1584",1997,"Kansas",4.75,4.75,"KS"
"1585",1997,"Kentucky",4.75,4.75,"KY"
"1586",1997,"Louisiana",4.75,4.75,"LA"
"1587",1997,"Maine",4.75,4.75,"ME"
"1588",1997,"Maryland",4.75,4.75,"MD"
"1589",1997,"Massachusetts",4.75,5.25,"MA"
"1590",1997,"Michigan",4.75,4.75,"MI"
"1591",1997,"Minnesota",4.75,4.75,"MN"
"1592",1997,"Mississippi",4.75,4.75,"MS"
"1593",1997,"Missouri",4.75,4.75,"MO"
"1594",1997,"Montana",4.75,4.75,"MT"
"1595",1997,"Nebraska",4.75,4.75,"NE"
"1596",1997,"Nevada",4.75,4.75,"NV"
"1597",1997,"New Hampshire",4.75,4.75,"NH"
"1598",1997,"New Jersey",4.75,5.05,"NJ"
"1599",1997,"New Mexico",4.75,4.75,"NM"
"1600",1997,"New York",4.75,4.75,"NY"
"1601",1997,"North Carolina",4.75,4.75,"NC"
"1602",1997,"North Dakota",4.75,4.75,"ND"
"1603",1997,"Ohio",4.75,4.75,"OH"
"1604",1997,"Oklahoma",4.75,4.75,"OK"
"1605",1997,"Oregon",4.75,5.5,"OR"
"1606",1997,"Pennsylvania",4.75,4.75,"PA"
"1607",1997,"Puerto Rico",4.75,4.75,NA
"1608",1997,"Rhode Island",4.75,5.15,"RI"
"1609",1997,"South Carolina",4.75,4.75,"SC"
"1610",1997,"South Dakota",4.75,4.75,"SD"
"1611",1997,"Tennessee",4.75,4.75,"TN"
"1612",1997,"Texas",4.75,4.75,"TX"
"1613",1997,"U.S. Virgin Islands",4.75,4.75,NA
"1614",1997,"Utah",4.75,4.75,"UT"
"1615",1997,"Vermont",4.75,5,"VT"
"1616",1997,"Virginia",4.75,4.75,"VA"
"1617",1997,"Washington",4.75,4.9,"WA"
"1618",1997,"West Virginia",4.75,4.75,"WV"
"1619",1997,"Wisconsin",4.75,4.75,"WI"
