"","State","date","price"
"5618","Georgia","2009-03-31",80452.1746160302
"5619","North Carolina","2009-03-31",97050.5963845865
"5620","Michigan","2009-03-31",68421.2610192928
"5621","New Jersey","2009-03-31",215897.943198448
"5622","Virginia","2009-03-31",145436.363727605
"5623","Washington","2009-03-31",210196.748680943
"5624","Arizona","2009-03-31",146258.081217932
"5625","Massachusetts","2009-03-31",234154.678254681
"5626","Tennessee","2009-03-31",83668.3870179492
"5627","Indiana","2009-03-31",64961.1510724401
"5628","Maryland","2009-03-31",185074.950995947
"5629","Missouri","2009-03-31",75850.1236238907
"5630","Wisconsin","2009-03-31",115165.980923182
"5631","Colorado","2009-03-31",150441.373903618
"5632","Minnesota","2009-03-31",132999.069871894
"5633","South Carolina","2009-03-31",96187.9878388652
"5634","Alabama","2009-03-31",69561.3820866092
"5635","Louisiana","2009-03-31",81116.4126300647
"5636","Kentucky","2009-03-31",69564.4110897213
"5637","Oregon","2009-03-31",174106.488797474
"5638","Oklahoma","2009-03-31",42318.4441854003
"5639","Connecticut","2009-03-31",198387.236732686
"5640","Utah","2009-03-31",150704.347426118
"5641","Iowa","2009-03-31",77496.3628097462
"5642","Nevada","2009-03-31",130285.581335153
"5643","Arkansas","2009-03-31",70298.8895639135
"5644","Mississippi","2009-03-31",57411.7205337168
"5645","Kansas","2009-03-31",57685.5008542097
"5646","New Mexico","2009-03-31",132879.512140043
"5647","Nebraska","2009-03-31",81687.7774778718
"5648","Idaho","2009-03-31",119083.265377134
"5649","West Virginia","2009-03-31",53531.6180168628
"5650","Hawaii","2009-03-31",307802.301172707
"5651","New Hampshire","2009-03-31",171570.333980857
"5652","Maine","2009-03-31",153891.459414206
"5653","Rhode Island","2009-03-31",187823.835837458
"5654","Montana","2009-03-31",123202.79306519
"5655","Delaware","2009-03-31",172836.047842588
"5656","South Dakota","2009-03-31",106931.100195389
"5657","North Dakota","2009-03-31",103811.143600185
"5658","Alaska","2009-03-31",159579.745143597
"5659","District of Columbia","2009-03-31",352653.09564309
"5660","Vermont","2009-03-31",148673.403418484
"5661","Wyoming","2009-03-31",136967.107124482
"5662","California","2009-04-30",240995.766699153
"5663","Texas","2009-04-30",69029.9194411542
"5664","Florida","2009-04-30",113848.907042204
"5665","New York","2009-04-30",159919.994149158
"5666","Pennsylvania","2009-04-30",102707.220938165
"5667","Illinois","2009-04-30",112412.489956202
"5668","Ohio","2009-04-30",71961.1009507196
"5669","Georgia","2009-04-30",79677.5703797291
"5670","North Carolina","2009-04-30",96750.8795840275
"5671","Michigan","2009-04-30",67365.4634246993
"5672","New Jersey","2009-04-30",214090.021717382
"5673","Virginia","2009-04-30",144488.27830755
"5674","Washington","2009-04-30",207492.816135818
"5675","Arizona","2009-04-30",144123.208619676
"5676","Massachusetts","2009-04-30",232616.518253959
"5677","Tennessee","2009-04-30",83239.5166993295
"5678","Indiana","2009-04-30",64816.0212798132
"5679","Maryland","2009-04-30",182854.798013606
"5680","Missouri","2009-04-30",75609.2947279921
"5681","Wisconsin","2009-04-30",114950.301341167
"5682","Colorado","2009-04-30",150251.741641325
"5683","Minnesota","2009-04-30",131743.012156799
"5684","South Carolina","2009-04-30",95504.8206963903
"5685","Alabama","2009-04-30",68893.1738721706
"5686","Louisiana","2009-04-30",81316.0720571015
"5687","Kentucky","2009-04-30",69461.4647148853
"5688","Oregon","2009-04-30",172269.226965073
"5689","Oklahoma","2009-04-30",42047.4999236662
"5690","Connecticut","2009-04-30",197343.975203228
"5691","Utah","2009-04-30",149467.435321548
"5692","Iowa","2009-04-30",77364.6987390785
"5693","Nevada","2009-04-30",126475.566991985
"5694","Arkansas","2009-04-30",69760.6785206903
"5695","Mississippi","2009-04-30",57286.3771777837
"5696","Kansas","2009-04-30",57735.2815132442
"5697","New Mexico","2009-04-30",132086.32757066
"5698","Nebraska","2009-04-30",81688.4783190215
"5699","Idaho","2009-04-30",117767.394122082
"5700","West Virginia","2009-04-30",53478.0813544747
"5701","Hawaii","2009-04-30",304635.754526343
"5702","New Hampshire","2009-04-30",170403.469284374
"5703","Maine","2009-04-30",153109.810108392
"5704","Rhode Island","2009-04-30",185809.765193633
"5705","Montana","2009-04-30",122850.246383947
"5706","Delaware","2009-04-30",171817.284646378
"5707","South Dakota","2009-04-30",106669.187973018
"5708","North Dakota","2009-04-30",103943.408799489
"5709","Alaska","2009-04-30",159796.200732172
"5710","District of Columbia","2009-04-30",352403.524476722
"5711","Vermont","2009-04-30",148535.826246404
"5712","Wyoming","2009-04-30",136630.822504793
"5713","California","2009-05-31",237537.948299502
"5714","Texas","2009-05-31",68999.7417239935
"5715","Florida","2009-05-31",111421.433597022
"5716","New York","2009-05-31",159502.287107864
"5717","Pennsylvania","2009-05-31",102599.330429692
"5718","Illinois","2009-05-31",111484.205033279
"5719","Ohio","2009-05-31",71677.8216943833
"5720","Georgia","2009-05-31",78850.1776001464
"5721","North Carolina","2009-05-31",96402.7143801553
"5722","Michigan","2009-05-31",66449.4119128439
"5723","New Jersey","2009-05-31",212147.241538802
"5724","Virginia","2009-05-31",143634.440074067
"5725","Washington","2009-05-31",204884.330406203
"5726","Arizona","2009-05-31",141745.961883859
"5727","Massachusetts","2009-05-31",231557.92416756
"5728","Tennessee","2009-05-31",82734.6866291934
"5729","Indiana","2009-05-31",64695.8526437018
"5730","Maryland","2009-05-31",180711.311032376
"5731","Missouri","2009-05-31",75319.7792581843
"5732","Wisconsin","2009-05-31",114585.886768964
"5733","Colorado","2009-05-31",150065.590964997
"5734","Minnesota","2009-05-31",130694.169200944
"5735","South Carolina","2009-05-31",94830.3317588308
"5736","Alabama","2009-05-31",68251.8175645007
"5737","Louisiana","2009-05-31",81431.4799462139
"5738","Kentucky","2009-05-31",69339.8233685626
"5739","Oregon","2009-05-31",170693.904776095
"5740","Oklahoma","2009-05-31",42000.8597786099
"5741","Connecticut","2009-05-31",195712.184868211
"5742","Utah","2009-05-31",148272.833691149
"5743","Iowa","2009-05-31",77272.4307343529
"5744","Nevada","2009-05-31",121845.586607192
"5745","Arkansas","2009-05-31",69300.5272236445
"5746","Mississippi","2009-05-31",57231.0318799424
"5747","Kansas","2009-05-31",57824.0670921138
"5748","New Mexico","2009-05-31",131355.378334916
"5749","Nebraska","2009-05-31",81733.5559075992
"5750","Idaho","2009-05-31",116503.39562979
"5751","West Virginia","2009-05-31",53328.553959976
"5752","Hawaii","2009-05-31",300356.326078896
"5753","New Hampshire","2009-05-31",169128.290179161
"5754","Maine","2009-05-31",151459.371230894
"5755","Rhode Island","2009-05-31",183913.562435042
"5756","Montana","2009-05-31",122544.83130083
"5757","Delaware","2009-05-31",170470.216020369
"5758","South Dakota","2009-05-31",106383.794508732
"5759","North Dakota","2009-05-31",103871.591836487
"5760","Alaska","2009-05-31",159461.968399556
"5761","District of Columbia","2009-05-31",350386.854151239
"5762","Vermont","2009-05-31",148578.856782221
"5763","Wyoming","2009-05-31",136427.322113482
"5764","California","2009-06-30",234147.992485026
"5765","Texas","2009-06-30",68974.5734081712
"5766","Florida","2009-06-30",109124.416879932
"5767","New York","2009-06-30",159004.60314179
"5768","Pennsylvania","2009-06-30",102487.058943402
"5769","Illinois","2009-06-30",110679.365364538
"5770","Ohio","2009-06-30",71403.1388167394
"5771","Georgia","2009-06-30",78056.8414492927
"5772","North Carolina","2009-06-30",95968.9171259154
"5773","Michigan","2009-06-30",65563.1314475541
"5774","New Jersey","2009-06-30",210116.056125448
"5775","Virginia","2009-06-30",142824.858609786
"5776","Washington","2009-06-30",202514.325225458
"5777","Arizona","2009-06-30",139674.663878703
"5778","Massachusetts","2009-06-30",230770.624099619
"5779","Tennessee","2009-06-30",82239.7936545868
"5780","Indiana","2009-06-30",64564.9231445743
"5781","Maryland","2009-06-30",179024.337714854
"5782","Missouri","2009-06-30",74922.0186721729
"5783","Wisconsin","2009-06-30",114127.857922229
"5784","Colorado","2009-06-30",149878.057076005
"5785","Minnesota","2009-06-30",129944.023748509
"5786","South Carolina","2009-06-30",94004.5524700796
"5787","Alabama","2009-06-30",67678.2466538485
"5788","Louisiana","2009-06-30",81427.962952102
"5789","Kentucky","2009-06-30",69215.9753533429
"5790","Oregon","2009-06-30",169067.211140803
"5791","Oklahoma","2009-06-30",42025.800251645
"5792","Connecticut","2009-06-30",193938.273354851
"5793","Utah","2009-06-30",147238.385197369
"5794","Iowa","2009-06-30",77150.8496845775
"5795","Nevada","2009-06-30",116967.213484842
"5796","Arkansas","2009-06-30",69072.2328087224
"5797","Mississippi","2009-06-30",57169.3750439188
"5798","Kansas","2009-06-30",57948.8994068775
"5799","New Mexico","2009-06-30",131230.156325951
"5800","Nebraska","2009-06-30",81772.8962570422
"5801","Idaho","2009-06-30",115368.64734188
"5802","West Virginia","2009-06-30",53160.8294816857
"5803","Hawaii","2009-06-30",295516.515222754
"5804","New Hampshire","2009-06-30",168066.221302283
"5805","Maine","2009-06-30",149954.149723673
"5806","Rhode Island","2009-06-30",182222.185176753
"5807","Montana","2009-06-30",122072.061043025
"5808","Delaware","2009-06-30",169045.715507751
"5809","South Dakota","2009-06-30",106151.636475135
"5810","North Dakota","2009-06-30",103569.946143859
"5811","Alaska","2009-06-30",159092.924111507
"5812","District of Columbia","2009-06-30",348934.621170647
"5813","Vermont","2009-06-30",148552.758235374
"5814","Wyoming","2009-06-30",136193.007342392
"5815","California","2009-07-31",231437.138566257
"5816","Texas","2009-07-31",68935.9573322132
"5817","Florida","2009-07-31",107094.884102047
"5818","New York","2009-07-31",158500.833213407
"5819","Pennsylvania","2009-07-31",102387.489381032
"5820","Illinois","2009-07-31",109905.506270759
"5821","Ohio","2009-07-31",71102.1762778322
"5822","Georgia","2009-07-31",77331.8315049004
"5823","North Carolina","2009-07-31",95515.4619432105
"5824","Michigan","2009-07-31",64730.0362490698
"5825","New Jersey","2009-07-31",208148.304260596
"5826","Virginia","2009-07-31",142058.904528777
"5827","Washington","2009-07-31",200719.985099025
"5828","Arizona","2009-07-31",137866.363830285
"5829","Massachusetts","2009-07-31",230143.170442299
"5830","Tennessee","2009-07-31",81773.8547973951
"5831","Indiana","2009-07-31",64373.1847086587
"5832","Maryland","2009-07-31",177390.784633818
"5833","Missouri","2009-07-31",74474.500207149
"5834","Wisconsin","2009-07-31",113558.732329636
"5835","Colorado","2009-07-31",149567.01482593
"5836","Minnesota","2009-07-31",129368.262514264
"5837","South Carolina","2009-07-31",93230.4301254723
"5838","Alabama","2009-07-31",67186.1491774254
"5839","Louisiana","2009-07-31",81265.2840896786
"5840","Kentucky","2009-07-31",69056.3689956272
"5841","Oregon","2009-07-31",167359.883267216
"5842","Oklahoma","2009-07-31",42068.7055870694
"5843","Connecticut","2009-07-31",192121.946227159
"5844","Utah","2009-07-31",146259.315750481
"5845","Iowa","2009-07-31",77058.6727471886
"5846","Nevada","2009-07-31",112070.794671648
"5847","Arkansas","2009-07-31",68755.5076342878
"5848","Mississippi","2009-07-31",57076.9915155088
"5849","Kansas","2009-07-31",58069.9435555593
"5850","New Mexico","2009-07-31",130901.278070068
"5851","Nebraska","2009-07-31",81796.9812699751
"5852","Idaho","2009-07-31",114222.211955148
"5853","West Virginia","2009-07-31",52977.8869238455
"5854","Hawaii","2009-07-31",289960.303674824
"5855","New Hampshire","2009-07-31",167161.647182971
"5856","Maine","2009-07-31",148341.063557464
"5857","Rhode Island","2009-07-31",180528.132637281
"5858","Montana","2009-07-31",121530.459629728
"5859","Delaware","2009-07-31",167865.714716639
"5860","South Dakota","2009-07-31",105788.886167529
"5861","North Dakota","2009-07-31",103176.227179673
"5862","Alaska","2009-07-31",158497.583806163
"5863","District of Columbia","2009-07-31",346974.753810616
"5864","Vermont","2009-07-31",148337.463186023
"5865","Wyoming","2009-07-31",135902.38766093
"5866","California","2009-08-31",229128.962972586
"5867","Texas","2009-08-31",68791.2428204689
"5868","Florida","2009-08-31",105185.692154001
"5869","New York","2009-08-31",157994.410431098
"5870","Pennsylvania","2009-08-31",102202.175260943
"5871","Illinois","2009-08-31",109203.520784699
"5872","Ohio","2009-08-31",70796.9899998594
"5873","Georgia","2009-08-31",76614.2292126486
"5874","North Carolina","2009-08-31",94949.3293553736
"5875","Michigan","2009-08-31",63867.1505812361
"5876","New Jersey","2009-08-31",206540.65272548
"5877","Virginia","2009-08-31",141315.955490062
"5878","Washington","2009-08-31",199179.67776635
"5879","Arizona","2009-08-31",136089.834613916
"5880","Massachusetts","2009-08-31",229610.140807883
"5881","Tennessee","2009-08-31",81405.3607088495
"5882","Indiana","2009-08-31",64155.6461029458
"5883","Maryland","2009-08-31",175952.542259979
"5884","Missouri","2009-08-31",74055.8339126109
"5885","Wisconsin","2009-08-31",113067.194285018
"5886","Colorado","2009-08-31",149221.885856931
"5887","Minnesota","2009-08-31",128860.523451032
"5888","South Carolina","2009-08-31",92598.3190073797
"5889","Alabama","2009-08-31",66766.5891200798
"5890","Louisiana","2009-08-31",81058.4734776875
"5891","Kentucky","2009-08-31",68902.3164119766
"5892","Oregon","2009-08-31",165889.272812761
"5893","Oklahoma","2009-08-31",42101.6719626371
"5894","Connecticut","2009-08-31",190685.841342364
"5895","Utah","2009-08-31",145316.98667285
"5896","Iowa","2009-08-31",76981.0859566669
"5897","Nevada","2009-08-31",108148.202567134
"5898","Arkansas","2009-08-31",68346.1813588856
"5899","Mississippi","2009-08-31",56861.4701862991
"5900","Kansas","2009-08-31",58173.581753856
"5901","New Mexico","2009-08-31",130541.60239932
"5902","Nebraska","2009-08-31",81781.1947442378
"5903","Idaho","2009-08-31",113089.966076938
"5904","West Virginia","2009-08-31",52850.8287988812
"5905","Hawaii","2009-08-31",285407.536432224
"5906","New Hampshire","2009-08-31",166313.080221769
"5907","Maine","2009-08-31",147572.346218879
"5908","Rhode Island","2009-08-31",179092.484001117
"5909","Montana","2009-08-31",120917.677176246
"5910","Delaware","2009-08-31",167141.574225826
"5911","South Dakota","2009-08-31",105426.963559692
"5912","North Dakota","2009-08-31",103114.00541578
"5913","Alaska","2009-08-31",157796.636818669
"5914","District of Columbia","2009-08-31",345548.873794609
"5915","Vermont","2009-08-31",147756.096412703
"5916","Wyoming","2009-08-31",135378.199615428
"5917","California","2009-09-30",227503.931042378
"5918","Texas","2009-09-30",68630.3830698985
"5919","Florida","2009-09-30",103425.699009104
"5920","New York","2009-09-30",157565.168961229
"5921","Pennsylvania","2009-09-30",102014.514414789
"5922","Illinois","2009-09-30",108282.460019759
"5923","Ohio","2009-09-30",70509.4626894145
"5924","Georgia","2009-09-30",75935.0710064494
"5925","North Carolina","2009-09-30",94434.2531005058
"5926","Michigan","2009-09-30",63055.1649243984
"5927","New Jersey","2009-09-30",205244.133833053
"5928","Virginia","2009-09-30",140632.510477882
"5929","Washington","2009-09-30",197909.701518662
"5930","Arizona","2009-09-30",134321.798894953
"5931","Massachusetts","2009-09-30",229357.788041175
"5932","Tennessee","2009-09-30",81144.2108850562
"5933","Indiana","2009-09-30",63966.7453368682
"5934","Maryland","2009-09-30",174376.280478135
"5935","Missouri","2009-09-30",73647.9067478467
"5936","Wisconsin","2009-09-30",112541.660870576
"5937","Colorado","2009-09-30",148942.522385012
"5938","Minnesota","2009-09-30",128257.826276991
"5939","South Carolina","2009-09-30",92054.4250553513
"5940","Alabama","2009-09-30",66412.8793270866
"5941","Louisiana","2009-09-30",80872.8797843424
"5942","Kentucky","2009-09-30",68723.3796951115
"5943","Oregon","2009-09-30",164840.578266465
"5944","Oklahoma","2009-09-30",42122.6440450929
"5945","Connecticut","2009-09-30",189490.950805756
"5946","Utah","2009-09-30",144399.641650475
"5947","Iowa","2009-09-30",76950.4703424215
"5948","Nevada","2009-09-30",105009.742272584
"5949","Arkansas","2009-09-30",67805.2549675945
"5950","Mississippi","2009-09-30",56621.4643753529
"5951","Kansas","2009-09-30",58150.6236986571
"5952","New Mexico","2009-09-30",129887.426373841
"5953","Nebraska","2009-09-30",81839.2087771129
"5954","Idaho","2009-09-30",111909.397816125
"5955","West Virginia","2009-09-30",52512.0824584312
"5956","Hawaii","2009-09-30",279871.046411862
"5957","New Hampshire","2009-09-30",165406.186191046
"5958","Maine","2009-09-30",147001.305819992
"5959","Rhode Island","2009-09-30",178226.917503355
"5960","Montana","2009-09-30",120391.622093986
"5961","Delaware","2009-09-30",166671.204008547
"5962","South Dakota","2009-09-30",104944.063032159
"5963","North Dakota","2009-09-30",103447.190939711
"5964","Alaska","2009-09-30",157197.396349935
"5965","District of Columbia","2009-09-30",343719.217739393
"5966","Vermont","2009-09-30",147224.208068126
"5967","Wyoming","2009-09-30",134762.519168171
"5968","California","2009-10-31",226547.045633224
"5969","Texas","2009-10-31",68449.0160045049
"5970","Florida","2009-10-31",101913.586099253
"5971","New York","2009-10-31",157263.342345622
"5972","Pennsylvania","2009-10-31",101910.231319897
"5973","Illinois","2009-10-31",107326.273228337
"5974","Ohio","2009-10-31",70297.1717127634
"5975","Georgia","2009-10-31",75307.5102313125
"5976","North Carolina","2009-10-31",93996.4625342732
"5977","Michigan","2009-10-31",62184.5718270788
"5978","New Jersey","2009-10-31",204347.334866687
"5979","Virginia","2009-10-31",140034.876329506
"5980","Washington","2009-10-31",197016.846384783
"5981","Arizona","2009-10-31",132574.94243833
"5982","Massachusetts","2009-10-31",229144.331201161
"5983","Tennessee","2009-10-31",80957.7401391572
"5984","Indiana","2009-10-31",63806.6860777486
"5985","Maryland","2009-10-31",173148.029003726
"5986","Missouri","2009-10-31",73316.5584181147
"5987","Wisconsin","2009-10-31",112062.428069931
"5988","Colorado","2009-10-31",148759.187836155
"5989","Minnesota","2009-10-31",127568.162432532
"5990","South Carolina","2009-10-31",91567.5983475229
"5991","Alabama","2009-10-31",66165.568426514
"5992","Louisiana","2009-10-31",80727.800594104
"5993","Kentucky","2009-10-31",68612.0075427486
"5994","Oregon","2009-10-31",164146.462518737
"5995","Oklahoma","2009-10-31",42099.697631957
"5996","Connecticut","2009-10-31",188620.796208041
"5997","Utah","2009-10-31",143482.44843761
"5998","Iowa","2009-10-31",76890.9658117094
"5999","Nevada","2009-10-31",102905.333423905
"6000","Arkansas","2009-10-31",67360.7736735174
"6001","Mississippi","2009-10-31",56395.9583717067
"6002","Kansas","2009-10-31",58063.2595547554
"6003","New Mexico","2009-10-31",129536.023633158
"6004","Nebraska","2009-10-31",81996.6528726946
"6005","Idaho","2009-10-31",110890.353376895
"6006","West Virginia","2009-10-31",52126.7846292512
"6007","Hawaii","2009-10-31",275328.36379676
"6008","New Hampshire","2009-10-31",164629.749512663
"6009","Maine","2009-10-31",146638.537931895
"6010","Rhode Island","2009-10-31",177833.601987327
"6011","Montana","2009-10-31",120116.067284245
"6012","Delaware","2009-10-31",166292.443368395
"6013","South Dakota","2009-10-31",104643.757755027
"6014","North Dakota","2009-10-31",103990.913033081
"6015","Alaska","2009-10-31",156886.511089343
"6016","District of Columbia","2009-10-31",341955.211677947
"6017","Vermont","2009-10-31",146848.379025009
"6018","Wyoming","2009-10-31",134137.687821815
"6019","California","2009-11-30",226837.893272903
"6020","Texas","2009-11-30",68414.1986141351
"6021","Florida","2009-11-30",100866.169084681
"6022","New York","2009-11-30",157093.593304539
"6023","Pennsylvania","2009-11-30",102002.564419016
"6024","Illinois","2009-11-30",106353.233344149
"6025","Ohio","2009-11-30",70087.5027232756
"6026","Georgia","2009-11-30",74826.8062033914
"6027","North Carolina","2009-11-30",93732.4415721499
"6028","Michigan","2009-11-30",61395.9808667478
"6029","New Jersey","2009-11-30",203783.227811873
"6030","Virginia","2009-11-30",139639.748521914
"6031","Washington","2009-11-30",196530.118233913
"6032","Arizona","2009-11-30",131845.214059242
"6033","Massachusetts","2009-11-30",229174.979275604
"6034","Tennessee","2009-11-30",80796.1894625307
"6035","Indiana","2009-11-30",63698.5436591381
"6036","Maryland","2009-11-30",172170.760049283
"6037","Missouri","2009-11-30",73158.6193525527
"6038","Wisconsin","2009-11-30",111548.663163675
"6039","Colorado","2009-11-30",148782.257143491
"6040","Minnesota","2009-11-30",126897.037115815
"6041","South Carolina","2009-11-30",91236.1353678659
"6042","Alabama","2009-11-30",65966.0976895927
"6043","Louisiana","2009-11-30",80646.3994997055
"6044","Kentucky","2009-11-30",68517.819361616
"6045","Oregon","2009-11-30",163534.998465729
"6046","Oklahoma","2009-11-30",42142.5395309187
"6047","Connecticut","2009-11-30",187656.667326418
"6048","Utah","2009-11-30",142857.602249604
"6049","Iowa","2009-11-30",76831.3920737538
"6050","Nevada","2009-11-30",101322.319192804
"6051","Arkansas","2009-11-30",67074.8265131721
"6052","Mississippi","2009-11-30",56198.415065736
"6053","Kansas","2009-11-30",57930.3255046824
"6054","New Mexico","2009-11-30",129148.291614905
"6055","Nebraska","2009-11-30",82201.9625547353
"6056","Idaho","2009-11-30",109964.986295932
"6057","West Virginia","2009-11-30",51657.8330555433
"6058","Hawaii","2009-11-30",271343.545703255
"6059","New Hampshire","2009-11-30",164168.880883216
"6060","Maine","2009-11-30",146214.954750336
"6061","Rhode Island","2009-11-30",177965.222592979
"6062","Montana","2009-11-30",119868.790281372
"6063","Delaware","2009-11-30",165858.236915779
"6064","South Dakota","2009-11-30",104481.267897789
"6065","North Dakota","2009-11-30",104280.908005263
"6066","Alaska","2009-11-30",157082.714796299
"6067","District of Columbia","2009-11-30",340921.715094667
"6068","Vermont","2009-11-30",146515.941555396
"6069","Wyoming","2009-11-30",133474.746223905
"6070","California","2009-12-31",228058.637840821
"6071","Texas","2009-12-31",68436.8588882456
"6072","Florida","2009-12-31",99996.386902897
"6073","New York","2009-12-31",157033.873587628
"6074","Pennsylvania","2009-12-31",102211.485142846
"6075","Illinois","2009-12-31",105734.24005303
"6076","Ohio","2009-12-31",69919.2884778212
"6077","Georgia","2009-12-31",74444.9890935225
"6078","North Carolina","2009-12-31",93490.9930003957
"6079","Michigan","2009-12-31",60673.8575496622
"6080","New Jersey","2009-12-31",203543.134635172
"6081","Virginia","2009-12-31",139451.136345335
"6082","Washington","2009-12-31",196263.602885314
"6083","Arizona","2009-12-31",131663.310466143
"6084","Massachusetts","2009-12-31",229541.887533154
"6085","Tennessee","2009-12-31",80650.8762006019
"6086","Indiana","2009-12-31",63623.2901283352
"6087","Maryland","2009-12-31",171337.830962952
"6088","Missouri","2009-12-31",73125.3851399536
"6089","Wisconsin","2009-12-31",111111.898483903
"6090","Colorado","2009-12-31",148922.647426571
"6091","Minnesota","2009-12-31",126486.938697747
"6092","South Carolina","2009-12-31",91093.7168847101
"6093","Alabama","2009-12-31",65845.4838591219
"6094","Louisiana","2009-12-31",80442.3036902352
"6095","Kentucky","2009-12-31",68498.4727554858
"6096","Oregon","2009-12-31",163058.306725905
"6097","Oklahoma","2009-12-31",42203.4977286211
"6098","Connecticut","2009-12-31",186867.605966532
"6099","Utah","2009-12-31",142413.548278421
"6100","Iowa","2009-12-31",76768.4566522657
"6101","Nevada","2009-12-31",99827.7337076589
"6102","Arkansas","2009-12-31",66953.6123969165
"6103","Mississippi","2009-12-31",56000.5101696084
"6104","Kansas","2009-12-31",57804.4542067587
"6105","New Mexico","2009-12-31",128724.251817382
"6106","Nebraska","2009-12-31",82429.4776667205
"6107","Idaho","2009-12-31",109350.934612779
"6108","West Virginia","2009-12-31",51409.7545650176
"6109","Hawaii","2009-12-31",270554.00404105
"6110","New Hampshire","2009-12-31",163927.883655277
"6111","Maine","2009-12-31",145979.888198722
"6112","Rhode Island","2009-12-31",178063.517227909
"6113","Montana","2009-12-31",119612.283192453
"6114","Delaware","2009-12-31",165339.336307922
"6115","South Dakota","2009-12-31",104516.041236881
"6116","North Dakota","2009-12-31",104467.25781123
"6117","Alaska","2009-12-31",157368.512952269
"6118","District of Columbia","2009-12-31",341421.157434254
"6119","Vermont","2009-12-31",146265.983287953
"6120","Wyoming","2009-12-31",132964.347259324
"6121","California","2010-01-31",229172.384372225
"6122","Texas","2010-01-31",68374.0883085349
"6123","Florida","2010-01-31",99282.7755266305
"6124","New York","2010-01-31",156938.37143689
"6125","Pennsylvania","2010-01-31",102488.96434501
"6126","Illinois","2010-01-31",105198.465733628
"6127","Ohio","2010-01-31",69737.3911722706
"6128","Georgia","2010-01-31",73922.973771433
"6129","North Carolina","2010-01-31",93216.2507637464
"6130","Michigan","2010-01-31",60115.4194845206
"6131","New Jersey","2010-01-31",203588.832497017
"6132","Virginia","2010-01-31",139466.509572646
"6133","Washington","2010-01-31",195329.734344934
"6134","Arizona","2010-01-31",131465.715434985
"6135","Massachusetts","2010-01-31",230237.375551024
"6136","Tennessee","2010-01-31",80552.9222637269
"6137","Indiana","2010-01-31",63500.9878636784
"6138","Maryland","2010-01-31",170730.397017687
"6139","Missouri","2010-01-31",73068.5522090458
"6140","Wisconsin","2010-01-31",110868.412001726
"6141","Colorado","2010-01-31",149333.631590114
"6142","Minnesota","2010-01-31",126214.592272239
"6143","South Carolina","2010-01-31",90987.7084145972
"6144","Alabama","2010-01-31",65816.4559874112
"6145","Louisiana","2010-01-31",80568.6292105602
"6146","Kentucky","2010-01-31",68461.979601503
"6147","Oregon","2010-01-31",162514.371071121
"6148","Oklahoma","2010-01-31",42281.4516127873
"6149","Connecticut","2010-01-31",186093.186665278
"6150","Utah","2010-01-31",142019.311510841
"6151","Iowa","2010-01-31",76746.3244303432
"6152","Nevada","2010-01-31",98693.9246618086
"6153","Arkansas","2010-01-31",67027.2386399181
"6154","Mississippi","2010-01-31",55813.4065673699
"6155","Kansas","2010-01-31",57718.4342779608
"6156","New Mexico","2010-01-31",128496.259391721
"6157","Nebraska","2010-01-31",82645.0861252556
"6158","Idaho","2010-01-31",108575.486169109
"6159","West Virginia","2010-01-31",51286.5702336475
"6160","Hawaii","2010-01-31",271927.346007453
"6161","New Hampshire","2010-01-31",163814.818821262
"6162","Maine","2010-01-31",145751.061140629
"6163","Rhode Island","2010-01-31",178604.554156296
"6164","Montana","2010-01-31",119158.060095935
"6165","Delaware","2010-01-31",165040.77552322
"6166","South Dakota","2010-01-31",104626.190765235
"6167","North Dakota","2010-01-31",104528.581057863
"6168","Alaska","2010-01-31",157919.484226082
"6169","District of Columbia","2010-01-31",343080.908358664
"6170","Vermont","2010-01-31",146514.087495196
"6171","Wyoming","2010-01-31",132505.595549361
"6172","California","2010-02-28",229425.178248115
"6173","Texas","2010-02-28",68243.9975829847
"6174","Florida","2010-02-28",98616.6072748861
"6175","New York","2010-02-28",156945.038260449
"6176","Pennsylvania","2010-02-28",102788.372142097
"6177","Illinois","2010-02-28",104882.464378774
"6178","Ohio","2010-02-28",69644.7490446202
"6179","Georgia","2010-02-28",73373.5269482269
"6180","North Carolina","2010-02-28",92909.261083899
"6181","Michigan","2010-02-28",59582.163745765
"6182","New Jersey","2010-02-28",203709.455395676
"6183","Virginia","2010-02-28",139542.354406642
"6184","Washington","2010-02-28",194221.569635389
"6185","Arizona","2010-02-28",130600.369489895
"6186","Massachusetts","2010-02-28",231245.395044211
"6187","Tennessee","2010-02-28",80441.7245613829
"6188","Indiana","2010-02-28",63407.019568695
"6189","Maryland","2010-02-28",170039.820300207
"6190","Missouri","2010-02-28",72855.4035301761
"6191","Wisconsin","2010-02-28",110826.810722124
"6192","Colorado","2010-02-28",149729.758151459
"6193","Minnesota","2010-02-28",126151.984854683
"6194","South Carolina","2010-02-28",90782.7254329878
"6195","Alabama","2010-02-28",65853.5942975517
"6196","Louisiana","2010-02-28",80825.4764921953
"6197","Kentucky","2010-02-28",68434.6030569314
"6198","Oregon","2010-02-28",162180.727247457
"6199","Oklahoma","2010-02-28",42269.272964806
"6200","Connecticut","2010-02-28",185651.540045794
"6201","Utah","2010-02-28",141700.943531896
"6202","Iowa","2010-02-28",76739.7894766471
"6203","Nevada","2010-02-28",97758.3444796229
"6204","Arkansas","2010-02-28",67170.5626565355
"6205","Mississippi","2010-02-28",55677.1896217732
