"","State","date","price"
"7716","Massachusetts","2012-08-31",295852.432081058
"7717","Tennessee","2012-08-31",117435.456963886
"7718","Indiana","2012-08-31",107987.443569995
"7719","Maryland","2012-08-31",233725.709239494
"7720","Missouri","2012-08-31",110902.320872136
"7721","Wisconsin","2012-08-31",135585.668211562
"7722","Colorado","2012-08-31",224118.779518369
"7723","Minnesota","2012-08-31",151557.110910742
"7724","South Carolina","2012-08-31",128566.029055445
"7725","Alabama","2012-08-31",99517.499521726
"7726","Louisiana","2012-08-31",126671.213046374
"7727","Kentucky","2012-08-31",102248.988283731
"7728","Oregon","2012-08-31",199433.709053306
"7729","Oklahoma","2012-08-31",96640.4472328393
"7730","Connecticut","2012-08-31",243488.514499524
"7731","Utah","2012-08-31",195801.915189057
"7732","Iowa","2012-08-31",105458.154736162
"7733","Nevada","2012-08-31",143640.466677275
"7734","Arkansas","2012-08-31",95904.1785203532
"7735","Mississippi","2012-08-31",89671.7414474774
"7736","Kansas","2012-08-31",98716.3304393545
"7737","New Mexico","2012-08-31",154290.569971488
"7738","Nebraska","2012-08-31",121914.528022733
"7739","Idaho","2012-08-31",146375.268253099
"7740","West Virginia","2012-08-31",85619.0755192464
"7741","Hawaii","2012-08-31",442978.984337347
"7742","New Hampshire","2012-08-31",208551.467013728
"7743","Maine","2012-08-31",158650.776177741
"7744","Rhode Island","2012-08-31",212404.673166948
"7745","Montana","2012-08-31",172475.50184921
"7746","Delaware","2012-08-31",197699.283729307
"7747","South Dakota","2012-08-31",135758.047438097
"7748","North Dakota","2012-08-31",146357.165866206
"7749","Alaska","2012-08-31",243208.742571607
"7750","District of Columbia","2012-08-31",368063.270531464
"7751","Vermont","2012-08-31",174203.259708086
"7752","Wyoming","2012-08-31",191124.030612965
"7753","California","2012-09-30",292981.576620036
"7754","Texas","2012-09-30",130378.555034837
"7755","Florida","2012-09-30",136970.37142359
"7756","New York","2012-09-30",208207.688041018
"7757","Pennsylvania","2012-09-30",141739.293719602
"7758","Illinois","2012-09-30",130434.170581852
"7759","Ohio","2012-09-30",105114.131169585
"7760","Georgia","2012-09-30",114667.021480842
"7761","North Carolina","2012-09-30",142052.346732575
"7762","Michigan","2012-09-30",86703.8186063806
"7763","New Jersey","2012-09-30",257384.612444175
"7764","Virginia","2012-09-30",208458.383089682
"7765","Washington","2012-09-30",226415.834804964
"7766","Arizona","2012-09-30",152163.806922126
"7767","Massachusetts","2012-09-30",296637.696456941
"7768","Tennessee","2012-09-30",117722.955243074
"7769","Indiana","2012-09-30",108213.462189075
"7770","Maryland","2012-09-30",234524.797359298
"7771","Missouri","2012-09-30",111282.973709716
"7772","Wisconsin","2012-09-30",135803.209628298
"7773","Colorado","2012-09-30",226277.025525569
"7774","Minnesota","2012-09-30",153070.611473619
"7775","South Carolina","2012-09-30",128750.881324219
"7776","Alabama","2012-09-30",100438.205181779
"7777","Louisiana","2012-09-30",126778.802463776
"7778","Kentucky","2012-09-30",102136.375452112
"7779","Oregon","2012-09-30",200358.00835102
"7780","Oklahoma","2012-09-30",96842.0610123085
"7781","Connecticut","2012-09-30",242859.865472064
"7782","Utah","2012-09-30",197304.968931469
"7783","Iowa","2012-09-30",105880.106973415
"7784","Nevada","2012-09-30",145541.005144841
"7785","Arkansas","2012-09-30",96246.8448416275
"7786","Mississippi","2012-09-30",89458.0863174664
"7787","Kansas","2012-09-30",99090.261289737
"7788","New Mexico","2012-09-30",154478.503255829
"7789","Nebraska","2012-09-30",122478.156415789
"7790","Idaho","2012-09-30",147794.619523755
"7791","West Virginia","2012-09-30",86360.458146959
"7792","Hawaii","2012-09-30",446150.695525243
"7793","New Hampshire","2012-09-30",208720.872433087
"7794","Maine","2012-09-30",158644.939458388
"7795","Rhode Island","2012-09-30",212256.843407808
"7796","Montana","2012-09-30",173160.664264579
"7797","Delaware","2012-09-30",197673.785054579
"7798","South Dakota","2012-09-30",136850.976965732
"7799","North Dakota","2012-09-30",148165.689405342
"7800","Alaska","2012-09-30",244836.93970498
"7801","District of Columbia","2012-09-30",373399.153428494
"7802","Vermont","2012-09-30",175089.034826106
"7803","Wyoming","2012-09-30",191977.773766058
"7804","California","2012-10-31",297498.310895072
"7805","Texas","2012-10-31",130668.736063847
"7806","Florida","2012-10-31",137721.083731565
"7807","New York","2012-10-31",208166.66912129
"7808","Pennsylvania","2012-10-31",141641.080006701
"7809","Illinois","2012-10-31",130400.165395137
"7810","Ohio","2012-10-31",105222.23785793
"7811","Georgia","2012-10-31",114984.781505805
"7812","North Carolina","2012-10-31",142065.325238568
"7813","Michigan","2012-10-31",87408.6035602552
"7814","New Jersey","2012-10-31",257288.524462186
"7815","Virginia","2012-10-31",209328.835496703
"7816","Washington","2012-10-31",227453.965706628
"7817","Arizona","2012-10-31",154789.701443125
"7818","Massachusetts","2012-10-31",297344.993815833
"7819","Tennessee","2012-10-31",117906.963562115
"7820","Indiana","2012-10-31",108464.524221704
"7821","Maryland","2012-10-31",235373.964311378
"7822","Missouri","2012-10-31",111377.244234748
"7823","Wisconsin","2012-10-31",136069.278548912
"7824","Colorado","2012-10-31",228426.443131616
"7825","Minnesota","2012-10-31",154635.896343475
"7826","South Carolina","2012-10-31",128996.763190232
"7827","Alabama","2012-10-31",101251.291679129
"7828","Louisiana","2012-10-31",126881.489150821
"7829","Kentucky","2012-10-31",101991.251494576
"7830","Oregon","2012-10-31",201682.077180609
"7831","Oklahoma","2012-10-31",97002.8733863801
"7832","Connecticut","2012-10-31",242327.834186159
"7833","Utah","2012-10-31",198838.706365239
"7834","Iowa","2012-10-31",105962.554508424
"7835","Nevada","2012-10-31",147547.460329108
"7836","Arkansas","2012-10-31",96428.0804910686
"7837","Mississippi","2012-10-31",89093.6610159589
"7838","Kansas","2012-10-31",99283.3351865534
"7839","New Mexico","2012-10-31",154681.133944443
"7840","Nebraska","2012-10-31",123047.268534081
"7841","Idaho","2012-10-31",149210.53768913
"7842","West Virginia","2012-10-31",86957.2248091256
"7843","Hawaii","2012-10-31",449205.791422654
"7844","New Hampshire","2012-10-31",208831.522806932
"7845","Maine","2012-10-31",158505.193668181
"7846","Rhode Island","2012-10-31",212246.907875525
"7847","Montana","2012-10-31",174094.998540577
"7848","Delaware","2012-10-31",197608.201869851
"7849","South Dakota","2012-10-31",137504.558960678
"7850","North Dakota","2012-10-31",150217.85640418
"7851","Alaska","2012-10-31",246040.526288675
"7852","District of Columbia","2012-10-31",379375.049479432
"7853","Vermont","2012-10-31",175694.813407899
"7854","Wyoming","2012-10-31",192750.697754304
"7855","California","2012-11-30",302447.875964192
"7856","Texas","2012-11-30",131024.286546859
"7857","Florida","2012-11-30",138781.522952672
"7858","New York","2012-11-30",208285.728819933
"7859","Pennsylvania","2012-11-30",141606.626598513
"7860","Illinois","2012-11-30",130245.978829758
"7861","Ohio","2012-11-30",105377.464889722
"7862","Georgia","2012-11-30",115461.737611306
"7863","North Carolina","2012-11-30",142096.545127066
"7864","Michigan","2012-11-30",88105.1721247633
"7865","New Jersey","2012-11-30",257650.772293826
"7866","Virginia","2012-11-30",210183.893044324
"7867","Washington","2012-11-30",228954.783038699
"7868","Arizona","2012-11-30",157159.634978852
"7869","Massachusetts","2012-11-30",298321.274533068
"7870","Tennessee","2012-11-30",118152.051678689
"7871","Indiana","2012-11-30",108599.018297861
"7872","Maryland","2012-11-30",236566.604722295
"7873","Missouri","2012-11-30",111346.978081637
"7874","Wisconsin","2012-11-30",136247.29808447
"7875","Colorado","2012-11-30",230454.484945123
"7876","Minnesota","2012-11-30",156046.242361331
"7877","South Carolina","2012-11-30",129215.057222848
"7878","Alabama","2012-11-30",102113.213766557
"7879","Louisiana","2012-11-30",126956.249180153
"7880","Kentucky","2012-11-30",101883.816530867
"7881","Oregon","2012-11-30",203203.252573828
"7882","Oklahoma","2012-11-30",97375.6806899497
"7883","Connecticut","2012-11-30",242258.197982324
"7884","Utah","2012-11-30",200703.827353815
"7885","Iowa","2012-11-30",105921.9306598
"7886","Nevada","2012-11-30",149888.941515497
"7887","Arkansas","2012-11-30",96619.8238167911
"7888","Mississippi","2012-11-30",89116.0738509621
"7889","Kansas","2012-11-30",99464.7075907264
"7890","New Mexico","2012-11-30",155208.018303381
"7891","Nebraska","2012-11-30",123433.171071586
"7892","Idaho","2012-11-30",150550.887530336
"7893","West Virginia","2012-11-30",87427.5695738342
"7894","Hawaii","2012-11-30",452323.487900532
"7895","New Hampshire","2012-11-30",209109.96779036
"7896","Maine","2012-11-30",158690.968575655
"7897","Rhode Island","2012-11-30",212687.187004524
"7898","Montana","2012-11-30",175455.967916049
"7899","Delaware","2012-11-30",198176.464040732
"7900","South Dakota","2012-11-30",137869.90668446
"7901","North Dakota","2012-11-30",152207.144271831
"7902","Alaska","2012-11-30",247299.976631286
"7903","District of Columbia","2012-11-30",385211.6842125
"7904","Vermont","2012-11-30",176001.080627386
"7905","Wyoming","2012-11-30",193626.81783063
"7906","California","2012-12-31",307712.167789412
"7907","Texas","2012-12-31",131402.533398778
"7908","Florida","2012-12-31",140204.82807986
"7909","New York","2012-12-31",208469.287492357
"7910","Pennsylvania","2012-12-31",141613.208720317
"7911","Illinois","2012-12-31",130088.156067824
"7912","Ohio","2012-12-31",105502.287699611
"7913","Georgia","2012-12-31",115925.57110755
"7914","North Carolina","2012-12-31",142058.504402318
"7915","Michigan","2012-12-31",88741.4402174288
"7916","New Jersey","2012-12-31",258067.83516752
"7917","Virginia","2012-12-31",210839.000062337
"7918","Washington","2012-12-31",230617.982936184
"7919","Arizona","2012-12-31",159070.404876231
"7920","Massachusetts","2012-12-31",299878.205192708
"7921","Tennessee","2012-12-31",118189.123214231
"7922","Indiana","2012-12-31",108684.177480016
"7923","Maryland","2012-12-31",237594.638043804
"7924","Missouri","2012-12-31",111349.820672045
"7925","Wisconsin","2012-12-31",136402.075327916
"7926","Colorado","2012-12-31",232285.709518441
"7927","Minnesota","2012-12-31",157337.643282812
"7928","South Carolina","2012-12-31",129407.347853062
"7929","Alabama","2012-12-31",102760.732987621
"7930","Louisiana","2012-12-31",127075.824612372
"7931","Kentucky","2012-12-31",101921.803275275
"7932","Oregon","2012-12-31",204795.369085902
"7933","Oklahoma","2012-12-31",97876.9342463328
"7934","Connecticut","2012-12-31",242587.197718937
"7935","Utah","2012-12-31",202644.164154956
"7936","Iowa","2012-12-31",106251.01363343
"7937","Nevada","2012-12-31",152055.862650284
"7938","Arkansas","2012-12-31",96832.9849570247
"7939","Mississippi","2012-12-31",89416.5775459356
"7940","Kansas","2012-12-31",99676.0044973616
"7941","New Mexico","2012-12-31",155856.382149159
"7942","Nebraska","2012-12-31",123688.766223516
"7943","Idaho","2012-12-31",151787.172418902
"7944","West Virginia","2012-12-31",87850.4253184697
"7945","Hawaii","2012-12-31",454621.539821021
"7946","New Hampshire","2012-12-31",209368.594494267
"7947","Maine","2012-12-31",158768.719977834
"7948","Rhode Island","2012-12-31",212919.755869511
"7949","Montana","2012-12-31",176909.91710409
"7950","Delaware","2012-12-31",199020.215402483
"7951","South Dakota","2012-12-31",138298.019458485
"7952","North Dakota","2012-12-31",154307.958487597
"7953","Alaska","2012-12-31",247763.384085661
"7954","District of Columbia","2012-12-31",390558.168163063
"7955","Vermont","2012-12-31",176226.413270319
"7956","Wyoming","2012-12-31",194223.639757512
"7957","California","2013-01-31",312588.11773299
"7958","Texas","2013-01-31",131909.000862342
"7959","Florida","2013-01-31",141812.006961108
"7960","New York","2013-01-31",209069.452332709
"7961","Pennsylvania","2013-01-31",141676.887167454
"7962","Illinois","2013-01-31",130164.332721737
"7963","Ohio","2013-01-31",105682.936112387
"7964","Georgia","2013-01-31",116425.148761652
"7965","North Carolina","2013-01-31",141964.407576128
"7966","Michigan","2013-01-31",89340.9798680223
"7967","New Jersey","2013-01-31",258684.519317734
"7968","Virginia","2013-01-31",211582.19811856
"7969","Washington","2013-01-31",232605.943041544
"7970","Arizona","2013-01-31",160839.223499133
"7971","Massachusetts","2013-01-31",301778.689421028
"7972","Tennessee","2013-01-31",118141.7728302
"7973","Indiana","2013-01-31",108672.591497476
"7974","Maryland","2013-01-31",238864.332187941
"7975","Missouri","2013-01-31",111446.000570287
"7976","Wisconsin","2013-01-31",136621.27027424
"7977","Colorado","2013-01-31",234094.589125995
"7978","Minnesota","2013-01-31",158521.642567527
"7979","South Carolina","2013-01-31",129601.645945498
"7980","Alabama","2013-01-31",103111.89929673
"7981","Louisiana","2013-01-31",127436.143313653
"7982","Kentucky","2013-01-31",101950.023179708
"7983","Oregon","2013-01-31",206479.877067394
"7984","Oklahoma","2013-01-31",98406.6010706363
"7985","Connecticut","2013-01-31",243387.952119837
"7986","Utah","2013-01-31",204664.893702415
"7987","Iowa","2013-01-31",106957.276371506
"7988","Nevada","2013-01-31",154512.07410754
"7989","Arkansas","2013-01-31",97121.0544520299
"7990","Mississippi","2013-01-31",89805.5563402946
"7991","Kansas","2013-01-31",100020.432492675
"7992","New Mexico","2013-01-31",156211.844709728
"7993","Nebraska","2013-01-31",123850.245743851
"7994","Idaho","2013-01-31",152972.868032669
"7995","West Virginia","2013-01-31",88024.0138079627
"7996","Hawaii","2013-01-31",456902.216962984
"7997","New Hampshire","2013-01-31",209695.402882976
"7998","Maine","2013-01-31",158818.618715388
"7999","Rhode Island","2013-01-31",213010.233257053
"8000","Montana","2013-01-31",178005.333750547
"8001","Delaware","2013-01-31",199544.093540451
"8002","South Dakota","2013-01-31",138911.117389672
"8003","North Dakota","2013-01-31",156644.59850854
"8004","Alaska","2013-01-31",247767.332576337
"8005","District of Columbia","2013-01-31",395193.551215678
"8006","Vermont","2013-01-31",176760.631862203
"8007","Wyoming","2013-01-31",195025.001421429
"8008","California","2013-02-28",316835.744281522
"8009","Texas","2013-02-28",132535.79750932
"8010","Florida","2013-02-28",143444.953754858
"8011","New York","2013-02-28",209913.795921488
"8012","Pennsylvania","2013-02-28",141743.404593155
"8013","Illinois","2013-02-28",130655.423305531
"8014","Ohio","2013-02-28",105943.150999729
"8015","Georgia","2013-02-28",117045.435853727
"8016","North Carolina","2013-02-28",141978.843130577
"8017","Michigan","2013-02-28",90017.1407454429
"8018","New Jersey","2013-02-28",259275.046415475
"8019","Virginia","2013-02-28",212435.026128363
"8020","Washington","2013-02-28",234567.86706899
"8021","Arizona","2013-02-28",162515.332396315
"8022","Massachusetts","2013-02-28",303852.170280376
"8023","Tennessee","2013-02-28",118254.323133822
"8024","Indiana","2013-02-28",108736.222012074
"8025","Maryland","2013-02-28",240110.27344481
"8026","Missouri","2013-02-28",111660.36614761
"8027","Wisconsin","2013-02-28",137043.780104416
"8028","Colorado","2013-02-28",235723.283550166
"8029","Minnesota","2013-02-28",159686.584299772
"8030","South Carolina","2013-02-28",129946.217108954
"8031","Alabama","2013-02-28",103315.240995699
"8032","Louisiana","2013-02-28",127562.472413901
"8033","Kentucky","2013-02-28",102025.642239223
"8034","Oregon","2013-02-28",208265.002690605
"8035","Oklahoma","2013-02-28",98600.5690729502
"8036","Connecticut","2013-02-28",244358.675096609
"8037","Utah","2013-02-28",206312.030087477
"8038","Iowa","2013-02-28",107584.838037984
"8039","Nevada","2013-02-28",157019.111443665
"8040","Arkansas","2013-02-28",97468.6346248625
"8041","Mississippi","2013-02-28",89817.0175748993
"8042","Kansas","2013-02-28",100360.371000195
"8043","New Mexico","2013-02-28",156126.762447572
"8044","Nebraska","2013-02-28",124173.761554236
"8045","Idaho","2013-02-28",154243.486900621
"8046","West Virginia","2013-02-28",87679.838239352
"8047","Hawaii","2013-02-28",459047.507854215
"8048","New Hampshire","2013-02-28",210445.542641434
"8049","Maine","2013-02-28",159036.242551373
"8050","Rhode Island","2013-02-28",213241.960540616
"8051","Montana","2013-02-28",178614.410729301
"8052","Delaware","2013-02-28",199417.707754688
"8053","South Dakota","2013-02-28",139628.586108452
"8054","North Dakota","2013-02-28",158653.489734415
"8055","Alaska","2013-02-28",247333.927835583
"8056","District of Columbia","2013-02-28",399394.502901627
"8057","Vermont","2013-02-28",177655.738001038
"8058","Wyoming","2013-02-28",195807.699821429
"8059","California","2013-03-31",320392.415207035
"8060","Texas","2013-03-31",133272.822518955
"8061","Florida","2013-03-31",145110.9577137
"8062","New York","2013-03-31",210731.867883991
"8063","Pennsylvania","2013-03-31",141991.173741434
"8064","Illinois","2013-03-31",131360.114541558
"8065","Ohio","2013-03-31",106404.151333806
"8066","Georgia","2013-03-31",117982.170779668
"8067","North Carolina","2013-03-31",142083.798049775
"8068","Michigan","2013-03-31",90892.9604354572
"8069","New Jersey","2013-03-31",259728.17069256
"8070","Virginia","2013-03-31",213270.07242288
"8071","Washington","2013-03-31",236385.575469781
"8072","Arizona","2013-03-31",164411.006578203
"8073","Massachusetts","2013-03-31",305148.298754577
"8074","Tennessee","2013-03-31",118656.786081606
"8075","Indiana","2013-03-31",108778.970901352
"8076","Maryland","2013-03-31",241327.678409284
"8077","Missouri","2013-03-31",111858.894280485
"8078","Wisconsin","2013-03-31",137550.75416155
"8079","Colorado","2013-03-31",236946.748448672
"8080","Minnesota","2013-03-31",160852.06999594
"8081","South Carolina","2013-03-31",130402.055554171
"8082","Alabama","2013-03-31",103538.814821393
"8083","Louisiana","2013-03-31",127885.267914826
"8084","Kentucky","2013-03-31",102063.155837296
"8085","Oregon","2013-03-31",210003.639695583
"8086","Oklahoma","2013-03-31",98725.4287664114
"8087","Connecticut","2013-03-31",245134.208809313
"8088","Utah","2013-03-31",207859.98694278
"8089","Iowa","2013-03-31",108094.403055602
"8090","Nevada","2013-03-31",159894.187292788
"8091","Arkansas","2013-03-31",97843.3912093851
"8092","Mississippi","2013-03-31",89457.0718162629
"8093","Kansas","2013-03-31",100612.128735561
"8094","New Mexico","2013-03-31",155978.747683985
"8095","Nebraska","2013-03-31",124587.553606355
"8096","Idaho","2013-03-31",155597.765801585
"8097","West Virginia","2013-03-31",87280.4947469404
"8098","Hawaii","2013-03-31",461683.399378414
"8099","New Hampshire","2013-03-31",210964.245337637
"8100","Maine","2013-03-31",159209.070170845
"8101","Rhode Island","2013-03-31",214164.567233793
"8102","Montana","2013-03-31",178878.459582137
"8103","Delaware","2013-03-31",199269.631127586
"8104","South Dakota","2013-03-31",140382.722475305
"8105","North Dakota","2013-03-31",160306.307010521
"8106","Alaska","2013-03-31",246744.243105021
"8107","District of Columbia","2013-03-31",402135.603380125
"8108","Vermont","2013-03-31",178749.360946321
"8109","Wyoming","2013-03-31",196566.620310506
"8110","California","2013-04-30",324554.473520762
"8111","Texas","2013-04-30",133990.740358106
"8112","Florida","2013-04-30",146863.911242743
"8113","New York","2013-04-30",211438.15433363
"8114","Pennsylvania","2013-04-30",142444.160580924
"8115","Illinois","2013-04-30",132358.45322131
"8116","Ohio","2013-04-30",107038.190371344
"8117","Georgia","2013-04-30",119222.719434857
"8118","North Carolina","2013-04-30",142370.268583641
"8119","Michigan","2013-04-30",91942.232026686
"8120","New Jersey","2013-04-30",260239.43605641
"8121","Virginia","2013-04-30",213954.63814833
"8122","Washington","2013-04-30",238142.044951616
"8123","Arizona","2013-04-30",166705.911386193
"8124","Massachusetts","2013-04-30",306380.525879967
"8125","Tennessee","2013-04-30",119327.864875874
"8126","Indiana","2013-04-30",108927.859903883
"8127","Maryland","2013-04-30",242602.578094548
"8128","Missouri","2013-04-30",112182.444984072
"8129","Wisconsin","2013-04-30",138098.968773617
"8130","Colorado","2013-04-30",238041.931687822
"8131","Minnesota","2013-04-30",161927.191378974
"8132","South Carolina","2013-04-30",130942.804276495
"8133","Alabama","2013-04-30",103983.304340847
"8134","Louisiana","2013-04-30",128447.069602916
"8135","Kentucky","2013-04-30",102164.24325129
"8136","Oregon","2013-04-30",211684.325491631
"8137","Oklahoma","2013-04-30",98858.8063824376
"8138","Connecticut","2013-04-30",245729.360573925
"8139","Utah","2013-04-30",209606.296480739
"8140","Iowa","2013-04-30",108491.345954604
"8141","Nevada","2013-04-30",163214.421113314
"8142","Arkansas","2013-04-30",98204.9232683323
"8143","Mississippi","2013-04-30",89132.9890783104
"8144","Kansas","2013-04-30",100818.402851163
"8145","New Mexico","2013-04-30",156045.579374753
"8146","Nebraska","2013-04-30",125088.066906357
"8147","Idaho","2013-04-30",157097.941049213
"8148","West Virginia","2013-04-30",86845.5375627874
"8149","Hawaii","2013-04-30",463826.083049201
"8150","New Hampshire","2013-04-30",211678.538822776
"8151","Maine","2013-04-30",159914.063841965
"8152","Rhode Island","2013-04-30",215526.580480249
"8153","Montana","2013-04-30",179515.681415049
"8154","Delaware","2013-04-30",199490.232144058
"8155","South Dakota","2013-04-30",141165.583006009
"8156","North Dakota","2013-04-30",161272.995982047
"8157","Alaska","2013-04-30",246875.071272458
"8158","District of Columbia","2013-04-30",404787.024214333
"8159","Vermont","2013-04-30",179746.05133503
"8160","Wyoming","2013-04-30",197177.71714432
"8161","California","2013-05-31",330300.549964168
"8162","Texas","2013-05-31",134822.443563829
"8163","Florida","2013-05-31",148872.466919122
"8164","New York","2013-05-31",212093.140450529
"8165","Pennsylvania","2013-05-31",143109.91558723
"8166","Illinois","2013-05-31",133251.084062778
"8167","Ohio","2013-05-31",107841.683006546
"8168","Georgia","2013-05-31",120794.93189872
"8169","North Carolina","2013-05-31",142860.467399644
"8170","Michigan","2013-05-31",93175.6539183949
"8171","New Jersey","2013-05-31",261086.658347673
"8172","Virginia","2013-05-31",214728.293726981
"8173","Washington","2013-05-31",240191.537776396
"8174","Arizona","2013-05-31",169401.896948155
"8175","Massachusetts","2013-05-31",307788.164745374
"8176","Tennessee","2013-05-31",120120.364651232
"8177","Indiana","2013-05-31",109251.893072744
"8178","Maryland","2013-05-31",244223.664090084
"8179","Missouri","2013-05-31",112603.674139768
"8180","Wisconsin","2013-05-31",138688.757146839
"8181","Colorado","2013-05-31",239337.434972558
"8182","Minnesota","2013-05-31",163132.81361602
"8183","South Carolina","2013-05-31",131556.214635523
"8184","Alabama","2013-05-31",104620.126381282
"8185","Louisiana","2013-05-31",129435.469515619
"8186","Kentucky","2013-05-31",102481.740165575
"8187","Oregon","2013-05-31",213619.26333051
"8188","Oklahoma","2013-05-31",99098.3427445288
"8189","Connecticut","2013-05-31",246265.059539853
"8190","Utah","2013-05-31",211811.943343231
"8191","Iowa","2013-05-31",108987.394478353
"8192","Nevada","2013-05-31",167363.016722581
"8193","Arkansas","2013-05-31",98518.5725532061
"8194","Mississippi","2013-05-31",88898.0508189539
"8195","Kansas","2013-05-31",101092.536049573
"8196","New Mexico","2013-05-31",156465.937669165
"8197","Nebraska","2013-05-31",125539.085304096
"8198","Idaho","2013-05-31",158853.167925014
"8199","West Virginia","2013-05-31",86681.3655304707
"8200","Hawaii","2013-05-31",466710.710487331
"8201","New Hampshire","2013-05-31",212351.838841851
"8202","Maine","2013-05-31",160751.016562276
"8203","Rhode Island","2013-05-31",217040.20514881
"8204","Montana","2013-05-31",180488.124060331
"8205","Delaware","2013-05-31",199661.076867938
"8206","South Dakota","2013-05-31",142060.442565776
"8207","North Dakota","2013-05-31",162517.451373354
"8208","Alaska","2013-05-31",247543.111739225
"8209","District of Columbia","2013-05-31",408632.422073438
"8210","Vermont","2013-05-31",180659.437381441
"8211","Wyoming","2013-05-31",197658.29737155
"8212","California","2013-06-30",337290.685825714
"8213","Texas","2013-06-30",135816.434423934
"8214","Florida","2013-06-30",150876.025380216
"8215","New York","2013-06-30",212949.530071758
"8216","Pennsylvania","2013-06-30",143707.027794978
"8217","Illinois","2013-06-30",134326.69239231
"8218","Ohio","2013-06-30",108560.146272897
"8219","Georgia","2013-06-30",122410.869863089
"8220","North Carolina","2013-06-30",143496.634062431
"8221","Michigan","2013-06-30",94481.0179903707
"8222","New Jersey","2013-06-30",262095.817230141
"8223","Virginia","2013-06-30",215805.087123458
"8224","Washington","2013-06-30",242420.363736752
"8225","Arizona","2013-06-30",172265.293571817
"8226","Massachusetts","2013-06-30",309967.34070461
"8227","Tennessee","2013-06-30",120803.135142711
"8228","Indiana","2013-06-30",109767.681401747
"8229","Maryland","2013-06-30",245979.8218574
"8230","Missouri","2013-06-30",113189.297197508
"8231","Wisconsin","2013-06-30",139306.666581666
"8232","Colorado","2013-06-30",241129.711558062
"8233","Minnesota","2013-06-30",164450.403630918
"8234","South Carolina","2013-06-30",132206.416231788
"8235","Alabama","2013-06-30",105211.50214067
"8236","Louisiana","2013-06-30",130606.241759229
"8237","Kentucky","2013-06-30",103003.143588641
"8238","Oregon","2013-06-30",215871.231026672
"8239","Oklahoma","2013-06-30",99387.4819440036
"8240","Connecticut","2013-06-30",246975.131640194
"8241","Utah","2013-06-30",214234.556468497
"8242","Iowa","2013-06-30",109338.05159203
"8243","Nevada","2013-06-30",172399.13031097
"8244","Arkansas","2013-06-30",98792.3598323285
"8245","Mississippi","2013-06-30",88975.7947449491
"8246","Kansas","2013-06-30",101545.782700533
"8247","New Mexico","2013-06-30",156885.004859012
"8248","Nebraska","2013-06-30",126041.247930548
"8249","Idaho","2013-06-30",160661.047741743
"8250","West Virginia","2013-06-30",86669.6120338038
"8251","Hawaii","2013-06-30",470018.497289635
"8252","New Hampshire","2013-06-30",213443.833086928
"8253","Maine","2013-06-30",161984.343775837
"8254","Rhode Island","2013-06-30",218553.500084553
"8255","Montana","2013-06-30",181622.675736046
"8256","Delaware","2013-06-30",200230.85130484
"8257","South Dakota","2013-06-30",142930.043121672
"8258","North Dakota","2013-06-30",163868.835194828
"8259","Alaska","2013-06-30",248916.093328465
"8260","District of Columbia","2013-06-30",414396.572644897
"8261","Vermont","2013-06-30",181474.357694353
"8262","Wyoming","2013-06-30",198074.128336968
"8263","California","2013-07-31",344381.138838146
"8264","Texas","2013-07-31",136769.519711917
"8265","Florida","2013-07-31",152825.515341178
"8266","New York","2013-07-31",213740.814240739
"8267","Pennsylvania","2013-07-31",143949.530446636
"8268","Illinois","2013-07-31",135243.032358509
"8269","Ohio","2013-07-31",109145.445155749
"8270","Georgia","2013-07-31",123996.522142424
"8271","North Carolina","2013-07-31",144165.415161712
"8272","Michigan","2013-07-31",95733.0719443946
"8273","New Jersey","2013-07-31",263265.708596576
"8274","Virginia","2013-07-31",216846.126827773
"8275","Washington","2013-07-31",244516.484972167
"8276","Arizona","2013-07-31",175035.21937296
"8277","Massachusetts","2013-07-31",312292.221508373
"8278","Tennessee","2013-07-31",121307.960062107
"8279","Indiana","2013-07-31",110384.614747756
"8280","Maryland","2013-07-31",247514.375519789
"8281","Missouri","2013-07-31",113851.9520147
"8282","Wisconsin","2013-07-31",139844.426540748
"8283","Colorado","2013-07-31",243238.895586936
"8284","Minnesota","2013-07-31",165910.42409785
"8285","South Carolina","2013-07-31",132777.512914033
"8286","Alabama","2013-07-31",105644.415474055
"8287","Louisiana","2013-07-31",131426.637884573
"8288","Kentucky","2013-07-31",103489.951407543
"8289","Oregon","2013-07-31",218120.827053792
"8290","Oklahoma","2013-07-31",99621.7699554273
"8291","Connecticut","2013-07-31",247760.393544129
"8292","Utah","2013-07-31",216541.113788928
"8293","Iowa","2013-07-31",109644.784048102
"8294","Nevada","2013-07-31",177459.250987978
"8295","Arkansas","2013-07-31",98946.4523615548
"8296","Mississippi","2013-07-31",89009.6567952528
"8297","Kansas","2013-07-31",101905.12326282
"8298","New Mexico","2013-07-31",156989.897993731
"8299","Nebraska","2013-07-31",126578.399024098
"8300","Idaho","2013-07-31",162372.238524241
"8301","West Virginia","2013-07-31",86656.3927646997
"8302","Hawaii","2013-07-31",473889.088728328
"8303","New Hampshire","2013-07-31",214366.551826177
"8304","Maine","2013-07-31",162943.542725541
"8305","Rhode Island","2013-07-31",219871.007991923
"8306","Montana","2013-07-31",182528.820090415
"8307","Delaware","2013-07-31",200760.834439927
"8308","South Dakota","2013-07-31",143638.07663532
"8309","North Dakota","2013-07-31",165224.14899393
